unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"0B853950-33E8-69A5-E063-4704A8C07DAC","4250000","2023-09-22","NW1 4PJ","F","N","L","FLAT 10","1 - 16","ULSTER TERRACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-33E8-69A5-E063-4704A8C07DAC/current"
"FFA361DB-8903-8A03-E053-4804A8C01F61","790000","2023-04-25","NW1 5PW","F","N","L","FLAT 13","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-8903-8A03-E053-4804A8C01F61/current"
"FD226036-0DB1-4CB7-E053-4804A8C00430","525000","2023-04-28","NW1 5PW","F","N","L","FLAT 45","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-0DB1-4CB7-E053-4804A8C00430/current"
"F87E72F9-3808-176C-E053-6B04A8C0D2BE","1200000","2023-01-26","NW1 5RS","F","N","L","FLAT 36","CHALFONT COURT","BAKER STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-3808-176C-E053-6B04A8C0D2BE/current"
"09266DDB-7F9B-AF90-E063-4704A8C02087","1575000","2023-07-21","NW1 5RS","F","N","L","FLAT 9","CHALFONT COURT","BAKER STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDB-7F9B-AF90-E063-4704A8C02087/current"
"045A1898-D555-9A24-E063-4804A8C048EA","1405000","2023-02-14","NW1 5SP","F","N","L","FLAT 46","CHILTERN COURT","BAKER STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D555-9A24-E063-4804A8C048EA/current"
"FFA361DB-88CF-8A03-E053-4804A8C01F61","1850000","2023-03-24","NW1 5SZ","F","N","L","FLAT 27","CHILTERN COURT","BAKER STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-88CF-8A03-E053-4804A8C01F61/current"
"09266DDC-680C-AF90-E063-4704A8C02087","1050000","2023-09-29","NW1 6AL","F","N","L","FLAT 114","CLARENCE GATE GARDENS","GLENTWORTH STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDC-680C-AF90-E063-4704A8C02087/current"
"0B853950-D878-69A5-E063-4704A8C07DAC","1000000","2023-09-06","NW1 6AN","F","N","L","FLAT 133","CLARENCE GATE GARDENS","GLENTWORTH STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-D878-69A5-E063-4704A8C07DAC/current"
"FFA361DB-07DE-8A03-E053-4804A8C01F61","1175000","2023-05-22","NW1 6AP","F","N","L","FLAT 153","CLARENCE GATE GARDENS","GLENTWORTH STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-07DE-8A03-E053-4804A8C01F61/current"
"12A8BAB6-70B0-2125-E063-4804A8C08CC1","1650000","2023-09-06","NW1 6AR","F","N","L","FLAT 179","CLARENCE GATE GARDENS","GLENTWORTH STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-70B0-2125-E063-4804A8C08CC1/current"
